track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,liveness_%,speechiness_%,genre,country_list,key_encoded,mode_encoded,genre_freq_encoded,country_list_encoded,artist_count_min-max,released_year_min-max,released_month_min-max,released_day_min-max,in_spotify_playlists_min-max,in_spotify_charts_min-max,streams_min-max,in_apple_playlists_min-max,in_apple_charts_min-max,in_deezer_playlists_min-max,in_deezer_charts_min-max,in_shazam_charts_min-max,bpm_min-max,danceability_%_min-max,valence_%_min-max,energy_%_min-max,acousticness_%_min-max,liveness_%_min-max,speechiness_%_min-max,key_encoded_min-max,mode_encoded_min-max,genre_freq_encoded_min-max,country_list_encoded_min-max
Callaita,"Bad Bunny, Tainy",2,2019,5,31,9539,15,1304313953.0,162,116,355,7,0.0,176,D,Major,61,24,62,60,24,31,"manele, trap","Puerto Rico, United States of America",4,0,0.2864637985309549,0.0083945435466946,0.14285714285714285,0.956989247311828,0.36363636363636365,0.9999999999999999,0.17984754194488053,0.10204081632653061,0.35214608879805903,0.24107142857142855,0.4218181818181818,0.028705425729764696,0.12068965517241378,0.0,0.7872340425531915,0.5205479452054795,0.2150537634408602,0.6022727272727273,0.6185567010309279,0.22340425531914893,0.467741935483871,0.4,0.0,0.9714285714285715,0.02180685358255446
Dua Lipa,Jack Harlow,1,2022,5,6,1992,0,150500965.0,35,0,3,0,0.0,158,B,Major,83,41,65,0,11,8,Unknown,United States of America,2,0,0.2948583420776495,0.3378803777544596,0.0,0.9892473118279561,0.36363636363636365,0.16666666666666669,0.03709308264134526,0.0,0.04063244563358677,0.05208333333333333,0.0,0.00024258106250505377,0.0,0.0,0.6595744680851064,0.821917808219178,0.39784946236559143,0.6363636363636364,0.0,0.08510638297872342,0.0967741935483871,0.2,0.0,0.9999999999999999,1.0
Agosto,Bad Bunny,1,2022,5,6,897,0,246127838.0,6,20,8,0,0.0,115,C#,Minor,85,72,58,9,49,12,"reggaeton, trap latino, latin, urbano latino",United States of America,3,1,0.0199370409233997,0.3378803777544596,0.0,0.9892473118279561,0.36363636363636365,0.16666666666666669,0.016380728999186637,0.0,0.06645038658456548,0.008928571428571428,0.07272727272727272,0.0006468828333468101,0.0,0.0,0.35460992907801414,0.8493150684931507,0.7311827956989249,0.5568181818181818,0.09278350515463918,0.4893617021276596,0.16129032258064516,0.30000000000000004,1.0,0.06428571428571409,1.0
House Of Memories,Panic! At The Disco,1,2016,1,15,2948,0,582863434.0,10,2,150,0,0.0,110,B,Minor,51,48,82,0,5,3,emo,United States of America,2,1,0.0010493179433368,0.3378803777544596,0.0,0.9247311827956999,0.0,0.4666666666666667,0.05517619687139425,0.0,0.1573643677791678,0.01488095238095238,0.007272727272727273,0.01212905312525269,0.0,0.0,0.3191489361702128,0.38356164383561636,0.47311827956989244,0.8295454545454546,0.0,0.021276595744680854,0.016129032258064516,0.2,1.0,0.0,1.0
Mr. Morale,"Kendrick Lamar, Tanna Leone",2,2022,5,13,1860,0,58687425.0,1,0,3,0,0.0,174,A,Major,73,26,54,30,34,32,"manele, trap",United States of America,0,0,0.2864637985309549,0.3378803777544596,0.14285714285714285,0.9892473118279561,0.36363636363636365,0.4,0.03459625096941381,0.0,0.015844052163685046,0.001488095238095238,0.0,0.00024258106250505377,0.0,0.0,0.7730496453900709,0.6849315068493151,0.23655913978494625,0.5113636363636364,0.30927835051546393,0.32978723404255317,0.4838709677419355,0.0,0.0,0.9714285714285715,1.0
That That (prod. & feat. SUGA of BTS),"PSY, Suga",2,2022,4,29,802,0,212109195.0,16,81,23,0,0.0,130,E,Major,91,91,96,3,3,9,Unknown,South Korea,6,0,0.2948583420776495,0.0398740818467995,0.14285714285714285,0.9892473118279561,0.2727272727272727,0.9333333333333333,0.014583766811054154,0.0,0.05726582069160331,0.023809523809523808,0.29454545454545455,0.001859788145872079,0.0,0.0,0.46099290780141844,0.9315068493150684,0.9354838709677421,0.9886363636363635,0.030927835051546393,0.0,0.1129032258064516,0.6000000000000001,0.0,0.9999999999999999,0.11526479750778798
In The Stars,Benson Boone,1,2022,4,29,2224,8,382199619.0,48,40,87,1,210.0,78,A#,Major,36,30,54,34,14,5,Unknown,Philippines,1,0,0.2948583420776495,0.0010493179433368,0.0,0.9892473118279561,0.2727272727272727,0.9333333333333333,0.041481453458679325,0.05442176870748299,0.10318789662478718,0.07142857142857142,0.14545454545454545,0.007034850812646559,0.017241379310344827,0.22035676810073454,0.09219858156028371,0.1780821917808219,0.2795698924731183,0.5113636363636364,0.35051546391752575,0.11702127659574468,0.04838709677419355,0.1,0.0,0.9999999999999999,0.0
Rich - Interlude,Kendrick Lamar,1,2022,5,13,1103,0,41210087.0,0,0,0,0,0.0,104,G,Major,44,74,42,88,9,9,"hip hop, west coast hip hop",United States of America,9,0,0.0136411332633788,0.3378803777544596,0.0,0.9892473118279561,0.36363636363636365,0.4,0.02027729963871602,0.0,0.011125411196890112,0.0,0.0,0.0,0.0,0.0,0.276595744680851,0.2876712328767123,0.7526881720430109,0.375,0.9072164948453608,0.06382978723404256,0.1129032258064516,0.9,0.0,0.04285714285714294,1.0
SUPERMODEL,MÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½ÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½ne,1,2022,5,13,2265,0,231657891.0,93,12,173,11,3.0,121,G,Major,64,80,88,0,12,6,"manele, trap",Unknown,9,0,0.2864637985309549,0.0283315844700944,0.0,0.9892473118279561,0.36363636363636365,0.4,0.0422569845082944,0.0,0.06254369983961888,0.13839285714285712,0.04363636363636364,0.013988841271124767,0.1896551724137931,0.0031479538300104933,0.3971631205673759,0.5616438356164384,0.817204301075269,0.8977272727272727,0.0,0.09574468085106383,0.06451612903225806,0.9,0.0,0.9714285714285715,0.08099688473520246
Stefania (Kalush Orchestra),KALUSH,1,2022,3,10,555,0,53729194.0,10,4,4,0,0.0,105,D,Major,83,32,82,14,12,4,Unknown,Ukraine,4,0,0.2948583420776495,0.0010493179433368,0.0,0.9892473118279561,0.1818181818181818,0.3,0.009911665121909698,0.0,0.014505397963632805,0.01488095238095238,0.014545454545454545,0.00032344141667340503,0.0,0.0,0.2836879432624113,0.821917808219178,0.3010752688172043,0.8295454545454546,0.14432989690721648,0.09574468085106383,0.03225806451612903,0.4,0.0,0.9999999999999999,0.0
Thousand Miles,The Kid Laroi,1,2022,4,22,2050,0,244741137.0,52,9,46,0,1.0,81,G,Major,38,20,66,9,9,8,Unknown,Sweden,9,0,0.2948583420776495,0.0125918153200419,0.0,0.9892473118279561,0.2727272727272727,0.7,0.03819017534567878,0.0,0.0660759963801021,0.07738095238095238,0.03272727272727273,0.003719576291744158,0.0,0.001049317943336831,0.11347517730496448,0.2054794520547945,0.17204301075268819,0.6477272727272727,0.09278350515463918,0.06382978723404256,0.0967741935483871,0.9,0.0,0.9999999999999999,0.034267912772585535
Crown,Kendrick Lamar,1,2022,5,13,1493,0,42485571.0,2,0,10,0,0.0,170,C#,Minor,37,14,24,80,11,4,"hip hop, west coast hip hop",United States of America,3,1,0.0136411332633788,0.3378803777544596,0.0,0.9892473118279561,0.36363636363636365,0.4,0.027654302305786214,0.0,0.011469774340458741,0.002976190476190476,0.0,0.0008086035416835126,0.0,0.0,0.7446808510638298,0.19178082191780826,0.10752688172043011,0.17045454545454541,0.8247422680412371,0.08510638297872342,0.03225806451612903,0.30000000000000004,1.0,0.04285714285714294,1.0
Auntie Diaries,Kendrick Lamar,1,2022,5,13,1545,0,37778188.0,1,0,4,0,0.0,78,G,Major,43,60,38,76,48,38,"hip hop, west coast hip hop",United States of America,9,0,0.0136411332633788,0.3378803777544596,0.0,0.9892473118279561,0.36363636363636365,0.4,0.028637902661395574,0.0,0.01019884565153632,0.001488095238095238,0.0,0.00032344141667340503,0.0,0.0,0.09219858156028371,0.27397260273972596,0.6021505376344087,0.32954545454545453,0.7835051546391752,0.4787234042553191,0.5806451612903226,0.9,0.0,0.04285714285714294,1.0
PUFFIN ON ZOOTIEZ,Future,1,2022,4,29,2350,0,254218729.0,28,42,23,0,0.0,125,G#,Major,88,28,66,6,13,31,rap,United States of America,10,0,0.0062959076600209,0.3378803777544596,0.0,0.9892473118279561,0.2727272727272727,0.9333333333333333,0.04386479278188662,0.0,0.06863481591416203,0.041666666666666664,0.15272727272727274,0.001859788145872079,0.0,0.0,0.42553191489361697,0.8904109589041096,0.25806451612903225,0.6477272727272727,0.061855670103092786,0.10638297872340427,0.467741935483871,1.0,0.0,0.01785714285714267,1.0
Mirror,Kendrick Lamar,1,2022,5,13,1929,0,53603447.0,2,0,4,0,0.0,92,E,Minor,66,29,65,23,8,7,"hip hop, west coast hip hop",United States of America,6,1,0.0136411332633788,0.3378803777544596,0.0,0.9892473118279561,0.36363636363636365,0.4,0.035901412979741615,0.0,0.014471448002508774,0.002976190476190476,0.0,0.00032344141667340503,0.0,0.0,0.1914893617021276,0.5890410958904109,0.26881720430107525,0.6363636363636364,0.23711340206185566,0.05319148936170213,0.08064516129032258,0.6000000000000001,1.0,0.04285714285714294,1.0
Beautiful Girl,Luciano,1,2022,4,22,710,4,160035717.0,16,11,18,0,0.0,140,B,Minor,84,61,42,31,9,9,german hip hop,Chile,2,1,0.0010493179433368,0.0031479538300104,0.0,0.9892473118279561,0.2727272727272727,0.7,0.01284355079728375,0.027210884353741496,0.043206697581762744,0.023809523809523808,0.04,0.0014554863750303225,0.0,0.0,0.5319148936170213,0.8356164383561644,0.6129032258064517,0.375,0.31958762886597936,0.06382978723404256,0.1129032258064516,0.2,1.0,0.0,0.0062305295950153905
"Paulo Londra: Bzrp Music Sessions, Vol. 23","Bizarrap, Paulo Londra",2,2022,4,25,928,0,164163229.0,19,0,7,0,0.0,96,C#,Major,61,32,90,25,10,9,"manele, trap",Argentina,3,0,0.2864637985309549,0.0094438614900314,0.14285714285714285,0.9892473118279561,0.2727272727272727,0.8,0.016967106134261445,0.0,0.04432106907324146,0.02827380952380952,0.0,0.0005660224791784589,0.0,0.0,0.21985815602836878,0.5205479452054795,0.3010752688172043,0.9204545454545454,0.25773195876288657,0.07446808510638298,0.1129032258064516,0.30000000000000004,0.0,0.9714285714285715,0.02492211838006216
Savior - Interlude,Kendrick Lamar,1,2022,5,13,1194,0,37091576.0,0,0,3,0,0.0,118,F,Minor,66,83,43,84,19,19,"hip hop, west coast hip hop",United States of America,7,1,0.0136411332633788,0.3378803777544596,0.0,0.9892473118279561,0.36363636363636365,0.4,0.0219986002610324,0.0,0.010013469851658042,0.0,0.0,0.00024258106250505377,0.0,0.0,0.375886524822695,0.5890410958904109,0.849462365591398,0.38636363636363635,0.865979381443299,0.1702127659574468,0.27419354838709675,0.7000000000000001,1.0,0.04285714285714294,1.0
Pasoori,"Shae Gill, Ali Sethi",2,2022,2,6,349,6,284249832.0,10,22,3,0,0.0,92,B,Minor,71,67,60,7,6,4,"manele, trap",Pakistan,2,1,0.2864637985309549,0.0020986358866736,0.14285714285714285,0.9892473118279561,0.09090909090909091,0.16666666666666669,0.006015094482380312,0.04081632653061224,0.0767428008311922,0.01488095238095238,0.08,0.00024258106250505377,0.0,0.0,0.1914893617021276,0.6575342465753424,0.6774193548387097,0.5795454545454546,0.07216494845360824,0.031914893617021274,0.03225806451612903,0.2,1.0,0.9714285714285715,0.0031152647975076957
Mother I Sober (feat. Beth Gibbons of Portishead),"Kendrick Lamar, Beth Gibbons",2,2022,5,13,1890,0,33381454.0,3,0,2,0,0.0,140,G#,Minor,49,50,37,87,11,35,"manele, trap","United Kingdom, United States of America",10,1,0.2864637985309549,0.0356768100734522,0.14285714285714285,0.9892473118279561,0.36363636363636365,0.4,0.035163712713034596,0.0,0.009011787921549054,0.004464285714285714,0.0,0.00016172070833670252,0.0,0.0,0.5319148936170213,0.35616438356164387,0.49462365591397855,0.3181818181818182,0.8969072164948454,0.08510638297872342,0.532258064516129,1.0,1.0,0.9714285714285715,0.10280373831775691
TUS LÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½ÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½GR,"Sech, Mora",2,2022,4,1,1308,2,184622518.0,23,16,9,0,5.0,174,C#,Major,68,45,71,18,11,25,"manele, trap","Panama, Puerto Rico",3,0,0.2864637985309549,0.0010493179433368,0.14285714285714285,0.9892473118279561,0.2727272727272727,0.0,0.02415495488679138,0.013605442176870748,0.04984479581165534,0.03422619047619047,0.05818181818181818,0.0007277431875151613,0.0,0.005246589716684156,0.7730496453900709,0.6164383561643836,0.44086021505376344,0.7045454545454546,0.18556701030927836,0.08510638297872342,0.3709677419354839,0.30000000000000004,0.0,0.9714285714285715,0.0
Where Did You Go?,"MNEK, Jax Jones",2,2022,1,26,4531,0,300983101.0,135,74,119,1,18.0,127,A#,Major,77,53,78,19,29,4,"manele, trap",United Kingdom,1,0,0.2864637985309549,0.0944386149003148,0.14285714285714285,0.9892473118279561,0.0,0.8333333333333334,0.08511926154311764,0.0,0.08126055339807622,0.20089285714285712,0.2690909090909091,0.0096223821460338,0.017241379310344827,0.01888772298006296,0.43971631205673756,0.7397260273972603,0.5268817204301076,0.7840909090909091,0.1958762886597938,0.2765957446808511,0.03225806451612903,0.1,0.0,0.9714285714285715,0.2772585669781932
I Tried to Tell Y'all,"Ugly Dray, Tesla Jnr",2,2022,5,6,1657,0,121077868.0,15,3,3,0,0.0,96,B,Major,71,37,52,62,11,36,"manele, trap","Nigeria, Unknown",2,0,0.2864637985309549,0.0010493179433368,0.14285714285714285,0.9892473118279561,0.36363636363636365,0.16666666666666669,0.030756426504246502,0.0,0.03268861397717656,0.02232142857142857,0.01090909090909091,0.00024258106250505377,0.0,0.0,0.21985815602836878,0.6575342465753424,0.3548387096774194,0.48863636363636365,0.6391752577319587,0.08510638297872342,0.5483870967741935,0.2,0.0,0.9714285714285715,0.0
Honest (feat. Don Toliver),"Justin Bieber, Don Toliver",2,2022,4,29,1351,0,106919680.0,26,1,17,0,0.0,150,G#,Minor,82,82,66,13,11,6,"manele, trap","Canada, United States of America",10,1,0.2864637985309549,0.0272822665267576,0.14285714285714285,0.9892473118279561,0.2727272727272727,0.9333333333333333,0.024968316719314505,0.0,0.028866097875903905,0.03869047619047619,0.0036363636363636364,0.0013746260208619713,0.0,0.0,0.6028368794326241,0.8082191780821919,0.838709677419355,0.6477272727272727,0.13402061855670103,0.08510638297872342,0.06451612903225806,1.0,1.0,0.9714285714285715,0.07788161993769475
ZOOM,Jessi,1,2022,4,13,608,0,136996305.0,5,29,14,0,0.0,100,F#,Major,87,46,60,1,13,16,Unknown,South Korea,8,0,0.2948583420776495,0.0398740818467995,0.0,0.9892473118279561,0.2727272727272727,0.4,0.010914180868973083,0.0,0.03698637310705917,0.00744047619047619,0.10545454545454545,0.0011320449583569177,0.0,0.0,0.24822695035460995,0.8767123287671232,0.4516129032258065,0.5795454545454546,0.010309278350515464,0.10638297872340427,0.22580645161290322,0.8,0.0,0.9999999999999999,0.11526479750778798
SloMo,Chanel,1,2021,12,24,1211,0,65719930.0,31,0,19,0,2.0,105,C#,Minor,73,59,81,13,9,6,bachata,Spain,3,1,0.0010493179433368,0.0083945435466946,0.0,0.9784946236559158,0.9999999999999999,0.7666666666666667,0.022320161915750845,0.0,0.017742731824866298,0.04613095238095238,0.0,0.001536346729198674,0.0,0.002098635886673662,0.2836879432624113,0.6849315068493151,0.5913978494623657,0.8181818181818182,0.13402061855670103,0.06382978723404256,0.06451612903225806,0.30000000000000004,1.0,0.0,0.02180685358255446
FEARLESS,LE SSERAFIM,1,2022,5,2,629,0,229497852.0,18,75,9,0,0.0,104,G,Major,86,43,62,5,13,14,k-pop,South Korea,9,0,0.0514165792235047,0.0398740818467995,0.0,0.9892473118279561,0.36363636363636365,0.03333333333333333,0.011311404089507633,0.0,0.06196051900765953,0.026785714285714284,0.2727272727272727,0.0007277431875151613,0.0,0.0,0.276595744680851,0.8630136986301369,0.41935483870967744,0.6022727272727273,0.05154639175257732,0.10638297872340427,0.1935483870967742,0.9,0.0,0.17142857142857143,0.11526479750778798
10 Things I Hate About You,Leah Kate,1,2022,3,23,1301,0,185550869.0,23,1,15,0,0.0,154,G#,Major,54,45,79,1,17,5,Unknown,United States of America,10,0,0.2948583420776495,0.3378803777544596,0.0,0.9892473118279561,0.1818181818181818,0.7333333333333333,0.024022547146613196,0.0,0.05009543781790166,0.03422619047619047,0.0036363636363636364,0.001212905312525269,0.0,0.0,0.6312056737588653,0.4246575342465753,0.44086021505376344,0.7954545454545454,0.010309278350515464,0.14893617021276595,0.04838709677419355,1.0,0.0,0.9999999999999999,1.0
SPACE MAN,Sam Ryder,1,2022,2,22,1329,0,54682594.0,42,51,32,0,0.0,80,B,Major,47,33,83,18,10,5,Unknown,United Kingdom,2,0,0.2948583420776495,0.0944386149003148,0.0,0.9892473118279561,0.09090909090909091,0.7,0.02455217810732593,0.0,0.014762802855484316,0.0625,0.18545454545454546,0.0025875313333872402,0.0,0.0,0.10638297872340419,0.32876712328767116,0.3118279569892473,0.8409090909090909,0.18556701030927836,0.07446808510638298,0.04838709677419355,0.2,0.0,0.9999999999999999,0.2772585669781932
With you,"HA SUNG WOON, Jimin",2,2022,4,24,343,2,240580042.0,4,35,11,1,1.0,150,D#,Major,53,14,43,64,13,3,"manele, trap","South Korea, United Kingdom",5,0,0.2864637985309549,0.0020986358866736,0.14285714285714285,0.9892473118279561,0.2727272727272727,0.7666666666666667,0.005901602133656155,0.013605442176870748,0.06495255794035083,0.005952380952380952,0.12727272727272726,0.0008894638958518639,0.017241379310344827,0.001049317943336831,0.6028368794326241,0.4109589041095891,0.10752688172043011,0.38636363636363635,0.6597938144329897,0.10638297872340427,0.016129032258064516,0.5,0.0,0.9714285714285715,0.0031152647975076957
Iris,The Goo Goo Dolls,1,1998,3,31,13101,9,1284942608.0,137,5,582,0,0.0,156,B,Minor,32,49,72,0,9,4,Unknown,United States of America,2,1,0.2948583420776495,0.3378803777544596,0.0,0.7311827956989241,0.1818181818181818,0.9999999999999999,0.24722416630412164,0.061224489795918366,0.3469160919816721,0.20386904761904762,0.01818181818181818,0.04706072612598043,0.0,0.0,0.6453900709219859,0.1232876712328767,0.48387096774193555,0.7159090909090909,0.0,0.06382978723404256,0.03225806451612903,0.2,1.0,0.9999999999999999,1.0
The Heart Part 5,Kendrick Lamar,1,2022,5,8,2939,0,71423324.0,29,0,30,0,0.0,98,G#,Minor,76,79,81,18,6,34,"hip hop, west coast hip hop",United States of America,10,1,0.0136411332633788,0.3378803777544596,0.0,0.9892473118279561,0.36363636363636365,0.23333333333333334,0.055005958348308015,0.0,0.01928256978978821,0.043154761904761904,0.0,0.002425810625050538,0.0,0.0,0.23404255319148937,0.726027397260274,0.8064516129032259,0.8181818181818182,0.18556701030927836,0.031914893617021274,0.5161290322580645,1.0,1.0,0.04285714285714294,1.0
San Lucas,Kevin Kaarl,1,2019,11,7,407,1,244891912.0,5,0,5,0,0.0,92,G,Major,58,27,36,86,9,3,"latin folk, mexican indie",Mexico,9,0,0.0010493179433368,0.0094438614900314,0.0,0.956989247311828,0.9090909090909091,0.2,0.007112187186713828,0.006802721088435374,0.06611670355712004,0.00744047619047619,0.0,0.0004043017708417563,0.0,0.0,0.1914893617021276,0.4794520547945205,0.24731182795698925,0.3068181818181818,0.8865979381443299,0.06382978723404256,0.016129032258064516,0.9,0.0,0.0,0.02492211838006216
This Love (TaylorÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½ÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½ÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½s Ve,Taylor Swift,1,2022,5,6,1492,0,132171975.0,26,2,15,0,2.0,144,E,Major,47,7,50,32,7,4,Unknown,United States of America,6,0,0.2948583420776495,0.3378803777544596,0.0,0.9892473118279561,0.36363636363636365,0.16666666666666669,0.02763538691433219,0.0,0.03568387033602288,0.03869047619047619,0.007272727272727273,0.001212905312525269,0.0,0.002098635886673662,0.5602836879432623,0.32876712328767116,0.03225806451612903,0.46590909090909094,0.32989690721649484,0.0425531914893617,0.03225806451612903,0.6000000000000001,0.0,0.9999999999999999,1.0
Good Looking,Suki Waterhouse,1,2017,10,20,2264,0,184706613.0,11,6,25,0,1.0,150,E,Major,37,27,56,8,13,3,Unknown,Netherlands,6,0,0.2948583420776495,0.0146904512067156,0.0,0.9354838709677438,0.8181818181818182,0.6333333333333333,0.04223806911684037,0.0,0.04986750030544625,0.016369047619047616,0.02181818181818182,0.0020215088542087814,0.0,0.001049317943336831,0.6028368794326241,0.19178082191780826,0.24731182795698925,0.5340909090909091,0.08247422680412371,0.10638297872340427,0.016129032258064516,0.6000000000000001,0.0,0.9999999999999999,0.04049844236760122
Flowers,Lauren Spencer Smith,1,2021,8,9,801,0,184826429.0,42,9,24,1,1.0,138,D#,Major,70,31,44,84,9,39,Unknown,Switzerland,5,0,0.2948583420776495,0.0031479538300104,0.0,0.9784946236559158,0.6363636363636364,0.26666666666666666,0.01456485141960013,0.0,0.049899848978114676,0.0625,0.03272727272727273,0.0019406485000404302,0.017241379310344827,0.001049317943336831,0.5177304964539007,0.6438356164383561,0.2903225806451613,0.3977272727272727,0.865979381443299,0.06382978723404256,0.5967741935483871,0.5,0.0,0.9999999999999999,0.0062305295950153905
